datetime,TT_10,RF_10
2023-12-25 00:00:00+01:00,10.90,74.10
2023-12-25 00:15:00+01:00,10.90,74.50
2023-12-25 00:30:00+01:00,10.90,74.90
2023-12-25 00:45:00+01:00,10.90,74.95
2023-12-25 01:00:00+01:00,10.90,75.00
2023-12-25 01:15:00+01:00,10.95,75.10
2023-12-25 01:30:00+01:00,11.00,75.20
2023-12-25 01:45:00+01:00,11.00,75.45
2023-12-25 02:00:00+01:00,11.00,75.70
2023-12-25 02:15:00+01:00,11.00,76.10
2023-12-25 02:30:00+01:00,11.00,76.50
2023-12-25 02:45:00+01:00,10.95,77.20
2023-12-25 03:00:00+01:00,10.90,77.90
2023-12-25 03:15:00+01:00,10.90,78.00
2023-12-25 03:30:00+01:00,10.90,78.10
2023-12-25 03:45:00+01:00,10.80,78.80
2023-12-25 04:00:00+01:00,10.70,79.50
2023-12-25 04:15:00+01:00,10.70,79.60
2023-12-25 04:30:00+01:00,10.70,79.70
2023-12-25 04:45:00+01:00,10.65,80.05
2023-12-25 05:00:00+01:00,10.60,80.40
2023-12-25 05:15:00+01:00,10.60,80.25
2023-12-25 05:30:00+01:00,10.60,80.10
2023-12-25 05:45:00+01:00,10.10,83.95
2023-12-25 06:00:00+01:00,9.60,87.80
2023-12-25 06:15:00+01:00,9.70,88.05
2023-12-25 06:30:00+01:00,9.80,88.30
2023-12-25 06:45:00+01:00,9.60,90.40
2023-12-25 07:00:00+01:00,9.40,92.50
2023-12-25 07:15:00+01:00,9.35,92.55
2023-12-25 07:30:00+01:00,9.30,92.60
2023-12-25 07:45:00+01:00,9.30,92.40
2023-12-25 08:00:00+01:00,9.30,92.20
2023-12-25 08:15:00+01:00,9.40,91.35
2023-12-25 08:30:00+01:00,9.50,90.50
2023-12-25 08:45:00+01:00,9.60,88.95
2023-12-25 09:00:00+01:00,9.70,87.40
2023-12-25 09:15:00+01:00,9.85,86.25
2023-12-25 09:30:00+01:00,10.00,85.10
2023-12-25 09:45:00+01:00,10.15,83.95
2023-12-25 10:00:00+01:00,10.30,82.80
2023-12-25 10:15:00+01:00,10.40,82.00
2023-12-25 10:30:00+01:00,10.50,81.20
2023-12-25 10:45:00+01:00,10.55,81.00
2023-12-25 11:00:00+01:00,10.60,80.80
2023-12-25 11:15:00+01:00,10.55,81.05
2023-12-25 11:30:00+01:00,10.50,81.30
2023-12-25 11:45:00+01:00,10.55,80.80
2023-12-25 12:00:00+01:00,10.60,80.30
2023-12-25 12:15:00+01:00,10.75,79.55
2023-12-25 12:30:00+01:00,10.90,78.80
2023-12-25 12:45:00+01:00,10.85,78.65
2023-12-25 13:00:00+01:00,10.80,78.50
2023-12-25 13:15:00+01:00,10.85,78.70
2023-12-25 13:30:00+01:00,10.90,78.90
2023-12-25 13:45:00+01:00,10.90,78.95
2023-12-25 14:00:00+01:00,10.90,79.00
2023-12-25 14:15:00+01:00,10.75,79.40
2023-12-25 14:30:00+01:00,10.60,79.80
2023-12-25 14:45:00+01:00,10.60,79.70
2023-12-25 15:00:00+01:00,10.60,79.60
2023-12-25 15:15:00+01:00,10.65,79.25
2023-12-25 15:30:00+01:00,10.70,78.90
2023-12-25 15:45:00+01:00,10.70,79.00
2023-12-25 16:00:00+01:00,10.70,79.10
2023-12-25 16:15:00+01:00,10.65,79.45
2023-12-25 16:30:00+01:00,10.60,79.80
2023-12-25 16:45:00+01:00,10.70,79.20
2023-12-25 17:00:00+01:00,10.80,78.60
2023-12-25 17:15:00+01:00,10.75,78.90
2023-12-25 17:30:00+01:00,10.70,79.20
2023-12-25 17:45:00+01:00,10.70,79.00
2023-12-25 18:00:00+01:00,10.70,78.80
2023-12-25 18:15:00+01:00,10.70,78.75
2023-12-25 18:30:00+01:00,10.70,78.70
2023-12-25 18:45:00+01:00,10.45,80.00
2023-12-25 19:00:00+01:00,10.20,81.30
2023-12-25 19:15:00+01:00,10.25,81.05
2023-12-25 19:30:00+01:00,10.30,80.80
2023-12-25 19:45:00+01:00,10.20,81.00
2023-12-25 20:00:00+01:00,10.10,81.20
2023-12-25 20:15:00+01:00,10.05,81.25
2023-12-25 20:30:00+01:00,10.00,81.30
2023-12-25 20:45:00+01:00,10.10,80.55
2023-12-25 21:00:00+01:00,10.20,79.80
2023-12-25 21:15:00+01:00,10.25,79.35
2023-12-25 21:30:00+01:00,10.30,78.90
2023-12-25 21:45:00+01:00,10.35,78.55
2023-12-25 22:00:00+01:00,10.40,78.20
2023-12-25 22:15:00+01:00,10.40,78.35
2023-12-25 22:30:00+01:00,10.40,78.50
2023-12-25 22:45:00+01:00,10.40,78.45
2023-12-25 23:00:00+01:00,10.40,78.40
2023-12-25 23:15:00+01:00,10.40,78.55
2023-12-25 23:30:00+01:00,10.40,78.70
2023-12-25 23:45:00+01:00,10.40,78.55
2023-12-26 00:00:00+01:00,10.40,78.40
2023-12-26 00:15:00+01:00,10.45,78.15
2023-12-26 00:30:00+01:00,10.50,77.90
2023-12-26 00:45:00+01:00,10.50,77.95
2023-12-26 01:00:00+01:00,10.50,78.00
2023-12-26 01:15:00+01:00,10.40,78.25
2023-12-26 01:30:00+01:00,10.30,78.50
2023-12-26 01:45:00+01:00,10.35,78.15
2023-12-26 02:00:00+01:00,10.40,77.80
2023-12-26 02:15:00+01:00,10.40,76.45
2023-12-26 02:30:00+01:00,10.40,75.10
2023-12-26 02:45:00+01:00,10.35,73.95
2023-12-26 03:00:00+01:00,10.30,72.80
2023-12-26 03:15:00+01:00,10.20,73.30
2023-12-26 03:30:00+01:00,10.10,73.80
2023-12-26 03:45:00+01:00,10.10,73.65
2023-12-26 04:00:00+01:00,10.10,73.50
2023-12-26 04:15:00+01:00,10.15,73.25
2023-12-26 04:30:00+01:00,10.20,73.00
2023-12-26 04:45:00+01:00,10.20,73.50
2023-12-26 05:00:00+01:00,10.20,74.00
2023-12-26 05:15:00+01:00,10.05,75.25
2023-12-26 05:30:00+01:00,9.90,76.50
2023-12-26 05:45:00+01:00,9.80,77.70
2023-12-26 06:00:00+01:00,9.70,78.90
2023-12-26 06:15:00+01:00,9.65,79.45
2023-12-26 06:30:00+01:00,9.60,80.00
2023-12-26 06:45:00+01:00,9.65,79.25
2023-12-26 07:00:00+01:00,9.70,78.50
2023-12-26 07:15:00+01:00,9.80,77.75
2023-12-26 07:30:00+01:00,9.90,77.00
2023-12-26 07:45:00+01:00,9.95,76.80
2023-12-26 08:00:00+01:00,10.00,76.60
2023-12-26 08:15:00+01:00,10.05,76.65
2023-12-26 08:30:00+01:00,10.10,76.70
2023-12-26 08:45:00+01:00,10.05,77.10
2023-12-26 09:00:00+01:00,10.00,77.50
2023-12-26 09:15:00+01:00,10.00,78.15
2023-12-26 09:30:00+01:00,10.00,78.80
2023-12-26 09:45:00+01:00,9.95,79.55
2023-12-26 10:00:00+01:00,9.90,80.30
2023-12-26 10:15:00+01:00,10.05,79.60
2023-12-26 10:30:00+01:00,10.20,78.90
2023-12-26 10:45:00+01:00,10.25,79.05
2023-12-26 11:00:00+01:00,10.30,79.20
2023-12-26 11:15:00+01:00,10.35,79.00
2023-12-26 11:30:00+01:00,10.40,78.80
2023-12-26 11:45:00+01:00,10.50,78.10
2023-12-26 12:00:00+01:00,10.60,77.40
2023-12-26 12:15:00+01:00,10.70,77.10
2023-12-26 12:30:00+01:00,10.80,76.80
2023-12-26 12:45:00+01:00,10.65,77.50
2023-12-26 13:00:00+01:00,10.50,78.20
2023-12-26 13:15:00+01:00,10.60,77.85
2023-12-26 13:30:00+01:00,10.70,77.50
2023-12-26 13:45:00+01:00,10.95,73.50
2023-12-26 14:00:00+01:00,11.20,69.50
2023-12-26 14:15:00+01:00,11.30,69.40
2023-12-26 14:30:00+01:00,11.40,69.30
2023-12-26 14:45:00+01:00,11.45,66.55
2023-12-26 15:00:00+01:00,11.50,63.80
2023-12-26 15:15:00+01:00,11.30,64.55
2023-12-26 15:30:00+01:00,11.10,65.30
2023-12-26 15:45:00+01:00,10.90,66.85
2023-12-26 16:00:00+01:00,10.70,68.40
2023-12-26 16:15:00+01:00,10.30,70.60
2023-12-26 16:30:00+01:00,9.90,72.80
2023-12-26 16:45:00+01:00,9.60,75.50
2023-12-26 17:00:00+01:00,9.30,78.20
2023-12-26 17:15:00+01:00,8.80,81.45
2023-12-26 17:30:00+01:00,8.30,84.70
2023-12-26 17:45:00+01:00,8.20,85.50
2023-12-26 18:00:00+01:00,8.10,86.30
2023-12-26 18:15:00+01:00,7.85,87.40
2023-12-26 18:30:00+01:00,7.60,88.50
2023-12-26 18:45:00+01:00,7.55,89.00
2023-12-26 19:00:00+01:00,7.50,89.50
2023-12-26 19:15:00+01:00,7.05,90.25
2023-12-26 19:30:00+01:00,6.60,91.00
2023-12-26 19:45:00+01:00,6.35,92.70
2023-12-26 20:00:00+01:00,6.10,94.40
2023-12-26 20:15:00+01:00,6.50,92.90
2023-12-26 20:30:00+01:00,6.90,91.40
2023-12-26 20:45:00+01:00,6.65,92.15
2023-12-26 21:00:00+01:00,6.40,92.90
2023-12-26 21:15:00+01:00,6.10,93.85
2023-12-26 21:30:00+01:00,5.80,94.80
2023-12-26 21:45:00+01:00,5.90,95.30
2023-12-26 22:00:00+01:00,6.00,95.80
2023-12-26 22:15:00+01:00,5.75,95.70
2023-12-26 22:30:00+01:00,5.50,95.60
2023-12-26 22:45:00+01:00,5.25,96.10
2023-12-26 23:00:00+01:00,5.00,96.60
2023-12-26 23:15:00+01:00,4.75,96.20
2023-12-26 23:30:00+01:00,4.50,95.80
2023-12-26 23:45:00+01:00,4.85,95.85
2023-12-27 00:00:00+01:00,5.20,95.90
2023-12-27 00:15:00+01:00,5.25,96.95
2023-12-27 00:30:00+01:00,5.30,98.00
2023-12-27 00:45:00+01:00,4.85,96.80
2023-12-27 01:00:00+01:00,4.40,95.60
2023-12-27 01:15:00+01:00,4.40,96.20
2023-12-27 01:30:00+01:00,4.40,96.80
2023-12-27 01:45:00+01:00,4.30,96.90
2023-12-27 02:00:00+01:00,4.20,97.00
2023-12-27 02:15:00+01:00,4.10,96.55
2023-12-27 02:30:00+01:00,4.00,96.10
2023-12-27 02:45:00+01:00,4.05,96.50
2023-12-27 03:00:00+01:00,4.10,96.90
2023-12-27 03:15:00+01:00,4.15,97.30
2023-12-27 03:30:00+01:00,4.20,97.70
2023-12-27 03:45:00+01:00,4.20,97.45
2023-12-27 04:00:00+01:00,4.20,97.20
2023-12-27 04:15:00+01:00,4.30,96.70
2023-12-27 04:30:00+01:00,4.40,96.20
2023-12-27 04:45:00+01:00,4.60,97.00
2023-12-27 05:00:00+01:00,4.80,97.80
2023-12-27 05:15:00+01:00,5.00,96.95
2023-12-27 05:30:00+01:00,5.20,96.10
2023-12-27 05:45:00+01:00,5.40,96.35
2023-12-27 06:00:00+01:00,5.60,96.60
2023-12-27 06:15:00+01:00,5.60,96.75
2023-12-27 06:30:00+01:00,5.60,96.90
2023-12-27 06:45:00+01:00,5.80,97.05
2023-12-27 07:00:00+01:00,6.00,97.20
2023-12-27 07:15:00+01:00,6.00,96.95
2023-12-27 07:30:00+01:00,6.00,96.70
2023-12-27 07:45:00+01:00,6.55,95.95
2023-12-27 08:00:00+01:00,7.10,95.20
2023-12-27 08:15:00+01:00,7.30,94.65
2023-12-27 08:30:00+01:00,7.50,94.10
2023-12-27 08:45:00+01:00,7.65,92.65
2023-12-27 09:00:00+01:00,7.80,91.20
2023-12-27 09:15:00+01:00,8.15,88.70
2023-12-27 09:30:00+01:00,8.50,86.20
2023-12-27 09:45:00+01:00,8.70,82.90
2023-12-27 10:00:00+01:00,8.90,79.60
2023-12-27 10:15:00+01:00,8.85,79.25
2023-12-27 10:30:00+01:00,8.80,78.90
2023-12-27 10:45:00+01:00,8.80,78.25
2023-12-27 11:00:00+01:00,8.80,77.60
2023-12-27 11:15:00+01:00,8.90,77.45
2023-12-27 11:30:00+01:00,9.00,77.30
2023-12-27 11:45:00+01:00,9.05,76.85
2023-12-27 12:00:00+01:00,9.10,76.40
2023-12-27 12:15:00+01:00,9.10,76.70
2023-12-27 12:30:00+01:00,9.10,77.00
2023-12-27 12:45:00+01:00,9.10,77.00
2023-12-27 13:00:00+01:00,9.10,77.00
2023-12-27 13:15:00+01:00,9.10,76.80
2023-12-27 13:30:00+01:00,9.10,76.60
2023-12-27 13:45:00+01:00,9.05,76.00
2023-12-27 14:00:00+01:00,9.00,75.40
2023-12-27 14:15:00+01:00,8.80,76.00
2023-12-27 14:30:00+01:00,8.60,76.60
2023-12-27 14:45:00+01:00,8.50,76.85
2023-12-27 15:00:00+01:00,8.40,77.10
2023-12-27 15:15:00+01:00,8.05,78.50
2023-12-27 15:30:00+01:00,7.70,79.90
2023-12-27 15:45:00+01:00,7.70,79.50
2023-12-27 16:00:00+01:00,7.70,79.10
2023-12-27 16:15:00+01:00,7.55,79.05
2023-12-27 16:30:00+01:00,7.40,79.00
2023-12-27 16:45:00+01:00,7.35,78.55
2023-12-27 17:00:00+01:00,7.30,78.10
2023-12-27 17:15:00+01:00,6.90,79.05
2023-12-27 17:30:00+01:00,6.50,80.00
2023-12-27 17:45:00+01:00,6.15,82.25
2023-12-27 18:00:00+01:00,5.80,84.50
2023-12-27 18:15:00+01:00,5.15,87.25
2023-12-27 18:30:00+01:00,4.50,90.00
2023-12-27 18:45:00+01:00,4.45,89.65
2023-12-27 19:00:00+01:00,4.40,89.30
2023-12-27 19:15:00+01:00,4.05,90.75
2023-12-27 19:30:00+01:00,3.70,92.20
2023-12-27 19:45:00+01:00,3.45,92.65
2023-12-27 20:00:00+01:00,3.20,93.10
2023-12-27 20:15:00+01:00,3.25,94.15
2023-12-27 20:30:00+01:00,3.30,95.20
2023-12-27 20:45:00+01:00,3.75,93.65
2023-12-27 21:00:00+01:00,4.20,92.10
2023-12-27 21:15:00+01:00,4.65,89.90
2023-12-27 21:30:00+01:00,5.10,87.70
2023-12-27 21:45:00+01:00,5.15,87.40
2023-12-27 22:00:00+01:00,5.20,87.10
2023-12-27 22:15:00+01:00,4.95,86.85
2023-12-27 22:30:00+01:00,4.70,86.60
2023-12-27 22:45:00+01:00,4.60,86.70
2023-12-27 23:00:00+01:00,4.50,86.80
2023-12-27 23:15:00+01:00,4.55,87.10
2023-12-27 23:30:00+01:00,4.60,87.40
2023-12-27 23:45:00+01:00,4.60,85.45
2023-12-28 00:00:00+01:00,4.60,83.50
2023-12-28 00:15:00+01:00,4.85,81.70
2023-12-28 00:30:00+01:00,5.10,79.90
2023-12-28 00:45:00+01:00,5.20,79.90
2023-12-28 01:00:00+01:00,5.30,79.90
2023-12-28 01:15:00+01:00,5.80,76.50
2023-12-28 01:30:00+01:00,6.30,73.10
2023-12-28 01:45:00+01:00,6.65,70.95
2023-12-28 02:00:00+01:00,7.00,68.80
2023-12-28 02:15:00+01:00,7.25,67.65
2023-12-28 02:30:00+01:00,7.50,66.50
2023-12-28 02:45:00+01:00,7.40,67.55
2023-12-28 03:00:00+01:00,7.30,68.60
2023-12-28 03:15:00+01:00,7.25,69.50
2023-12-28 03:30:00+01:00,7.20,70.40
2023-12-28 03:45:00+01:00,7.65,70.85
2023-12-28 04:00:00+01:00,8.10,71.30
2023-12-28 04:15:00+01:00,8.25,72.55
2023-12-28 04:30:00+01:00,8.40,73.80
2023-12-28 04:45:00+01:00,8.45,74.55
2023-12-28 05:00:00+01:00,8.50,75.30
2023-12-28 05:15:00+01:00,8.60,76.55
2023-12-28 05:30:00+01:00,8.70,77.80
2023-12-28 05:45:00+01:00,8.60,79.00
2023-12-28 06:00:00+01:00,8.50,80.20
2023-12-28 06:15:00+01:00,8.45,80.95
2023-12-28 06:30:00+01:00,8.40,81.70
2023-12-28 06:45:00+01:00,8.50,81.75
2023-12-28 07:00:00+01:00,8.60,81.80
2023-12-28 07:15:00+01:00,8.70,81.60
2023-12-28 07:30:00+01:00,8.80,81.40
2023-12-28 07:45:00+01:00,8.90,81.40
2023-12-28 08:00:00+01:00,9.00,81.40
2023-12-28 08:15:00+01:00,9.05,81.05
2023-12-28 08:30:00+01:00,9.10,80.70
2023-12-28 08:45:00+01:00,9.10,80.60
2023-12-28 09:00:00+01:00,9.10,80.50
2023-12-28 09:15:00+01:00,9.35,79.15
2023-12-28 09:30:00+01:00,9.60,77.80
2023-12-28 09:45:00+01:00,9.85,76.05
2023-12-28 10:00:00+01:00,10.10,74.30
2023-12-28 10:15:00+01:00,10.25,73.85
2023-12-28 10:30:00+01:00,10.40,73.40
2023-12-28 10:45:00+01:00,10.65,71.80
2023-12-28 11:00:00+01:00,10.90,70.20
2023-12-28 11:15:00+01:00,11.00,69.45
2023-12-28 11:30:00+01:00,11.10,68.70
2023-12-28 11:45:00+01:00,11.45,67.65
2023-12-28 12:00:00+01:00,11.80,66.60
2023-12-28 12:15:00+01:00,11.65,66.05
2023-12-28 12:30:00+01:00,11.50,65.50
2023-12-28 12:45:00+01:00,11.50,66.65
2023-12-28 13:00:00+01:00,11.50,67.80
2023-12-28 13:15:00+01:00,11.15,70.40
2023-12-28 13:30:00+01:00,10.80,73.00
2023-12-28 13:45:00+01:00,10.65,74.20
2023-12-28 14:00:00+01:00,10.50,75.40
2023-12-28 14:15:00+01:00,10.30,77.85
2023-12-28 14:30:00+01:00,10.10,80.30
2023-12-28 14:45:00+01:00,10.10,81.50
2023-12-28 15:00:00+01:00,10.10,82.70
2023-12-28 15:15:00+01:00,9.85,83.15
2023-12-28 15:30:00+01:00,9.60,83.60
2023-12-28 15:45:00+01:00,9.35,83.00
2023-12-28 16:00:00+01:00,9.10,82.40
2023-12-28 16:15:00+01:00,8.85,82.10
2023-12-28 16:30:00+01:00,8.60,81.80
2023-12-28 16:45:00+01:00,8.70,81.40
2023-12-28 17:00:00+01:00,8.80,81.00
2023-12-28 17:15:00+01:00,8.55,81.75
2023-12-28 17:30:00+01:00,8.30,82.50
2023-12-28 17:45:00+01:00,8.20,82.75
2023-12-28 18:00:00+01:00,8.10,83.00
2023-12-28 18:15:00+01:00,8.10,83.30
2023-12-28 18:30:00+01:00,8.10,83.60
2023-12-28 18:45:00+01:00,8.40,83.25
2023-12-28 19:00:00+01:00,8.70,82.90
2023-12-28 19:15:00+01:00,8.75,82.85
2023-12-28 19:30:00+01:00,8.80,82.80
2023-12-28 19:45:00+01:00,8.85,82.85
2023-12-28 20:00:00+01:00,8.90,82.90
2023-12-28 20:15:00+01:00,8.65,84.30
2023-12-28 20:30:00+01:00,8.40,85.70
2023-12-28 20:45:00+01:00,8.45,86.40
2023-12-28 21:00:00+01:00,8.50,87.10
2023-12-28 21:15:00+01:00,8.50,88.00
2023-12-28 21:30:00+01:00,8.50,88.90
2023-12-28 21:45:00+01:00,8.70,88.20
2023-12-28 22:00:00+01:00,8.90,87.50
2023-12-28 22:15:00+01:00,9.00,86.30
2023-12-28 22:30:00+01:00,9.10,85.10
2023-12-28 22:45:00+01:00,9.10,84.50
2023-12-28 23:00:00+01:00,9.10,83.90
2023-12-28 23:15:00+01:00,9.25,82.85
2023-12-28 23:30:00+01:00,9.40,81.80
2023-12-28 23:45:00+01:00,9.20,82.05
2023-12-29 00:00:00+01:00,9.00,82.30
2023-12-29 00:15:00+01:00,9.00,81.05
2023-12-29 00:30:00+01:00,9.00,79.80
2023-12-29 00:45:00+01:00,8.85,79.70
2023-12-29 01:00:00+01:00,8.70,79.60
2023-12-29 01:15:00+01:00,8.75,78.85
2023-12-29 01:30:00+01:00,8.80,78.10
2023-12-29 01:45:00+01:00,9.00,76.35
2023-12-29 02:00:00+01:00,9.20,74.60
2023-12-29 02:15:00+01:00,9.20,74.70
2023-12-29 02:30:00+01:00,9.20,74.80
2023-12-29 02:45:00+01:00,9.15,74.80
2023-12-29 03:00:00+01:00,9.10,74.80
2023-12-29 03:15:00+01:00,9.20,74.15
2023-12-29 03:30:00+01:00,9.30,73.50
2023-12-29 03:45:00+01:00,9.25,72.60
2023-12-29 04:00:00+01:00,9.20,71.70
2023-12-29 04:15:00+01:00,9.05,73.25
2023-12-29 04:30:00+01:00,8.90,74.80
2023-12-29 04:45:00+01:00,9.00,74.85
2023-12-29 05:00:00+01:00,9.10,74.90
2023-12-29 05:15:00+01:00,9.15,74.00
2023-12-29 05:30:00+01:00,9.20,73.10
2023-12-29 05:45:00+01:00,9.25,72.65
2023-12-29 06:00:00+01:00,9.30,72.20
2023-12-29 06:15:00+01:00,9.35,72.75
2023-12-29 06:30:00+01:00,9.40,73.30
2023-12-29 06:45:00+01:00,9.60,73.60
2023-12-29 07:00:00+01:00,9.80,73.90
2023-12-29 07:15:00+01:00,9.80,74.40
2023-12-29 07:30:00+01:00,9.80,74.90
2023-12-29 07:45:00+01:00,10.05,73.75
2023-12-29 08:00:00+01:00,10.30,72.60
2023-12-29 08:15:00+01:00,10.40,72.05
2023-12-29 08:30:00+01:00,10.50,71.50
2023-12-29 08:45:00+01:00,10.50,71.40
2023-12-29 09:00:00+01:00,10.50,71.30
2023-12-29 09:15:00+01:00,10.50,71.40
2023-12-29 09:30:00+01:00,10.50,71.50
2023-12-29 09:45:00+01:00,10.55,71.70
2023-12-29 10:00:00+01:00,10.60,71.90
2023-12-29 10:15:00+01:00,10.80,71.65
2023-12-29 10:30:00+01:00,11.00,71.40
2023-12-29 10:45:00+01:00,11.05,71.35
2023-12-29 11:00:00+01:00,11.10,71.30
2023-12-29 11:15:00+01:00,11.15,70.40
2023-12-29 11:30:00+01:00,11.20,69.50
2023-12-29 11:45:00+01:00,11.15,69.80
2023-12-29 12:00:00+01:00,11.10,70.10
2023-12-29 12:15:00+01:00,11.15,70.60
2023-12-29 12:30:00+01:00,11.20,71.10
2023-12-29 12:45:00+01:00,11.35,70.15
2023-12-29 13:00:00+01:00,11.50,69.20
2023-12-29 13:15:00+01:00,11.35,70.35
2023-12-29 13:30:00+01:00,11.20,71.50
2023-12-29 13:45:00+01:00,11.20,71.65
2023-12-29 14:00:00+01:00,11.20,71.80
2023-12-29 14:15:00+01:00,11.10,72.95
2023-12-29 14:30:00+01:00,11.00,74.10
2023-12-29 14:45:00+01:00,10.95,73.95
2023-12-29 15:00:00+01:00,10.90,73.80
2023-12-29 15:15:00+01:00,10.90,72.85
2023-12-29 15:30:00+01:00,10.90,71.90
2023-12-29 15:45:00+01:00,10.90,71.60
2023-12-29 16:00:00+01:00,10.90,71.30
2023-12-29 16:15:00+01:00,10.85,71.35
2023-12-29 16:30:00+01:00,10.80,71.40
2023-12-29 16:45:00+01:00,10.70,71.75
2023-12-29 17:00:00+01:00,10.60,72.10
2023-12-29 17:15:00+01:00,10.65,71.40
2023-12-29 17:30:00+01:00,10.70,70.70
2023-12-29 17:45:00+01:00,10.65,70.70
2023-12-29 18:00:00+01:00,10.60,70.70
2023-12-29 18:15:00+01:00,10.60,70.55
2023-12-29 18:30:00+01:00,10.60,70.40
2023-12-29 18:45:00+01:00,10.60,70.45
2023-12-29 19:00:00+01:00,10.60,70.50
2023-12-29 19:15:00+01:00,10.55,71.05
2023-12-29 19:30:00+01:00,10.50,71.60
2023-12-29 19:45:00+01:00,10.35,72.90
2023-12-29 20:00:00+01:00,10.20,74.20
2023-12-29 20:15:00+01:00,10.05,75.50
2023-12-29 20:30:00+01:00,9.90,76.80
2023-12-29 20:45:00+01:00,9.50,80.90
2023-12-29 21:00:00+01:00,9.10,85.00
2023-12-29 21:15:00+01:00,9.25,83.05
2023-12-29 21:30:00+01:00,9.40,81.10
2023-12-29 21:45:00+01:00,9.25,83.35
2023-12-29 22:00:00+01:00,9.10,85.60
2023-12-29 22:15:00+01:00,9.15,85.30
2023-12-29 22:30:00+01:00,9.20,85.00
2023-12-29 22:45:00+01:00,9.05,86.20
2023-12-29 23:00:00+01:00,8.90,87.40
2023-12-29 23:15:00+01:00,8.95,86.90
2023-12-29 23:30:00+01:00,9.00,86.40
2023-12-29 23:45:00+01:00,8.85,85.85
2023-12-30 00:00:00+01:00,8.70,85.30
2023-12-30 00:15:00+01:00,8.70,83.85
2023-12-30 00:30:00+01:00,8.70,82.40
2023-12-30 00:45:00+01:00,8.75,81.75
2023-12-30 01:00:00+01:00,8.80,81.10
2023-12-30 01:15:00+01:00,8.85,80.30
2023-12-30 01:30:00+01:00,8.90,79.50
2023-12-30 01:45:00+01:00,8.90,78.80
2023-12-30 02:00:00+01:00,8.90,78.10
2023-12-30 02:15:00+01:00,8.85,77.90
2023-12-30 02:30:00+01:00,8.80,77.70
2023-12-30 02:45:00+01:00,8.80,77.65
2023-12-30 03:00:00+01:00,8.80,77.60
2023-12-30 03:15:00+01:00,8.85,77.50
2023-12-30 03:30:00+01:00,8.90,77.40
2023-12-30 03:45:00+01:00,8.95,77.55
2023-12-30 04:00:00+01:00,9.00,77.70
2023-12-30 04:15:00+01:00,8.85,78.45
2023-12-30 04:30:00+01:00,8.70,79.20
2023-12-30 04:45:00+01:00,8.85,78.40
2023-12-30 05:00:00+01:00,9.00,77.60
2023-12-30 05:15:00+01:00,8.95,78.85
2023-12-30 05:30:00+01:00,8.90,80.10
2023-12-30 05:45:00+01:00,8.95,80.35
2023-12-30 06:00:00+01:00,9.00,80.60
2023-12-30 06:15:00+01:00,8.80,81.75
2023-12-30 06:30:00+01:00,8.60,82.90
2023-12-30 06:45:00+01:00,8.65,82.15
2023-12-30 07:00:00+01:00,8.70,81.40
2023-12-30 07:15:00+01:00,8.75,79.70
2023-12-30 07:30:00+01:00,8.80,78.00
2023-12-30 07:45:00+01:00,8.90,77.55
2023-12-30 08:00:00+01:00,9.00,77.10
2023-12-30 08:15:00+01:00,8.80,79.00
2023-12-30 08:30:00+01:00,8.60,80.90
2023-12-30 08:45:00+01:00,8.75,80.75
2023-12-30 09:00:00+01:00,8.90,80.60
2023-12-30 09:15:00+01:00,9.15,79.50
2023-12-30 09:30:00+01:00,9.40,78.40
2023-12-30 09:45:00+01:00,9.55,77.75
2023-12-30 10:00:00+01:00,9.70,77.10
2023-12-30 10:15:00+01:00,9.95,75.90
2023-12-30 10:30:00+01:00,10.20,74.70
2023-12-30 10:45:00+01:00,10.55,72.65
2023-12-30 11:00:00+01:00,10.90,70.60
2023-12-30 11:15:00+01:00,10.80,70.90
2023-12-30 11:30:00+01:00,10.70,71.20
2023-12-30 11:45:00+01:00,10.80,70.85
2023-12-30 12:00:00+01:00,10.90,70.50
2023-12-30 12:15:00+01:00,11.10,69.40
2023-12-30 12:30:00+01:00,11.30,68.30
2023-12-30 12:45:00+01:00,11.00,69.45
2023-12-30 13:00:00+01:00,10.70,70.60
2023-12-30 13:15:00+01:00,10.65,70.95
2023-12-30 13:30:00+01:00,10.60,71.30
2023-12-30 13:45:00+01:00,10.55,71.30
2023-12-30 14:00:00+01:00,10.50,71.30
2023-12-30 14:15:00+01:00,10.50,70.75
2023-12-30 14:30:00+01:00,10.50,70.20
2023-12-30 14:45:00+01:00,10.25,71.05
2023-12-30 15:00:00+01:00,10.00,71.90
2023-12-30 15:15:00+01:00,9.65,73.00
2023-12-30 15:30:00+01:00,9.30,74.10
2023-12-30 15:45:00+01:00,9.05,74.65
2023-12-30 16:00:00+01:00,8.80,75.20
2023-12-30 16:15:00+01:00,8.65,75.20
2023-12-30 16:30:00+01:00,8.50,75.20
2023-12-30 16:45:00+01:00,8.10,76.70
2023-12-30 17:00:00+01:00,7.70,78.20
2023-12-30 17:15:00+01:00,7.60,77.35
2023-12-30 17:30:00+01:00,7.50,76.50
2023-12-30 17:45:00+01:00,7.60,75.20
2023-12-30 18:00:00+01:00,7.70,73.90
2023-12-30 18:15:00+01:00,7.45,74.85
2023-12-30 18:30:00+01:00,7.20,75.80
2023-12-30 18:45:00+01:00,7.05,76.30
2023-12-30 19:00:00+01:00,6.90,76.80
2023-12-30 19:15:00+01:00,7.30,75.85
2023-12-30 19:30:00+01:00,7.70,74.90
